timestamp,log_type,EventID,user,action,risk,severity,date,hour,source_ip,process_name
2026-02-10 07:25:33.895298+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-10,7,10.0.0.122,system
2026-02-10 07:25:34.019102+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-02-10,7,10.0.0.122,system
2026-02-10 07:25:34.911572+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-02-10,7,192.168.1.251,system
2026-02-10 07:25:44.584917+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-02-10,7,172.16.0.235,system
2026-02-10 07:25:49.299456+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-10,7,10.0.0.32,system
2026-02-10 07:26:34.895256+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-10,7,10.0.0.153,system
2026-02-10 07:26:38.184258+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-02-10,7,10.0.0.19,system
2026-02-10 07:26:39.716858+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-02-10,7,192.168.1.254,system
2026-02-10 07:27:08.247612+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-02-10,7,192.168.1.248,system
2026-02-10 07:27:08.274050+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-10,7,192.168.1.232,system
2026-02-10 07:27:08.547716+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-10,7,10.0.0.90,system
2026-02-10 07:27:11.240335+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-02-10,7,192.168.1.162,system
2026-02-10 07:27:11.307739+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-02-10,7,192.168.1.223,system
2026-02-11 06:37:34.349751+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-11,6,192.168.1.114,system
2026-02-11 06:37:34.491625+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.183,system
2026-02-11 06:37:34.492802+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-02-11,6,10.0.0.153,system
2026-02-11 06:37:34.493273+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.8,system
2026-02-11 06:37:34.542015+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,6,192.168.1.179,system
2026-02-11 06:37:34.599461+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-11,6,10.0.0.148,system
2026-02-11 06:37:34.685602+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-02-11,6,192.168.1.199,system
2026-02-11 06:37:34.685612+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-02-11,6,192.168.1.100,system
2026-02-11 06:37:34.699160+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-11,6,10.0.0.20,system
2026-02-11 06:37:34.707926+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-02-11,6,10.0.0.31,system
2026-02-11 06:37:34.722935+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.88,system
2026-02-11 06:37:34.792103+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.11,system
2026-02-11 06:37:34.901443+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.68,system
2026-02-11 06:37:34.924576+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,6,10.0.0.115,system
2026-02-11 06:37:35.072535+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.174,system
2026-02-11 06:37:35.224180+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.151,system
2026-02-11 06:37:35.430178+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-11,6,10.0.0.219,system
2026-02-11 06:37:35.455557+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.93,system
2026-02-11 06:37:35.472992+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,6,10.0.0.58,system
2026-02-11 06:37:35.506117+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.252,system
2026-02-11 06:37:35.514277+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.154,system
2026-02-11 06:37:35.544884+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.171,system
2026-02-11 06:37:35.549200+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-02-11,6,192.168.1.250,system
2026-02-11 06:37:35.564001+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-02-11,6,192.168.1.226,system
2026-02-11 06:37:35.598938+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-02-11,6,192.168.1.97,system
2026-02-11 06:37:38.095640+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,6,192.168.1.201,system
2026-02-11 06:37:41.074461+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-02-11,6,192.168.1.192,system
2026-02-11 06:37:45.491816+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-02-11,6,192.168.1.231,system
2026-02-11 06:38:10.117981+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.51,system
2026-02-11 06:38:10.582975+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-02-11,6,10.0.0.45,system
2026-02-11 06:38:10.703053+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-02-11,6,10.0.0.135,system
2026-02-11 06:38:10.773048+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.219,system
2026-02-11 06:38:11.203207+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.87,system
2026-02-11 06:38:13.094114+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-11,6,10.0.0.38,system
2026-02-11 06:38:21.684507+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,6,10.0.0.136,system
2026-02-11 06:39:24.117449+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-11,6,192.168.1.111,system
2026-02-11 06:39:24.260233+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-02-11,6,192.168.1.4,system
2026-02-11 06:39:37.165052+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.8,system
2026-02-11 06:39:37.180080+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.171,system
2026-02-11 06:39:37.599562+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,6,10.0.0.36,system
2026-02-11 06:39:40.062635+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-02-11,6,192.168.1.93,system
2026-02-11 06:40:57.865721+00:00,seclogs1st.evtx,4625,admin,Failed Login,HIGH,HIGH,2026-02-11,6,192.168.1.156,system
2026-02-11 06:41:02.441313+00:00,seclogs1st.evtx,4625,alice,Failed Login,HIGH,HIGH,2026-02-11,6,172.16.0.95,system
2026-02-11 06:41:06.841925+00:00,seclogs1st.evtx,4625,analyst,Failed Login,HIGH,HIGH,2026-02-11,6,192.168.1.83,system
2026-02-11 06:41:14.923254+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.176,system
2026-02-11 06:43:52.589964+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.125,system
2026-02-11 06:43:52.906824+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.57,system
2026-02-11 06:43:53.031530+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.236,system
2026-02-11 06:44:28.072033+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,6,192.168.1.250,system
2026-02-11 06:44:35.997528+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,6,10.0.0.132,system
2026-02-11 06:46:40.959665+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-11,6,10.0.0.4,system
2026-02-11 06:46:45.275290+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-02-11,6,172.16.0.215,system
2026-02-11 06:46:46.551575+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-11,6,192.168.1.109,system
2026-02-11 07:20:25.885954+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-02-11,7,192.168.1.140,system
2026-02-11 07:20:26.181768+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,7,192.168.1.39,system
2026-02-11 07:20:26.187626+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,7,10.0.0.247,system
2026-02-11 07:20:26.187656+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.74,system
2026-02-11 07:20:26.267639+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,7,192.168.1.25,system
2026-02-11 07:20:26.338614+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.12,system
2026-02-11 07:20:26.490486+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-02-11,7,192.168.1.228,system
2026-02-11 07:20:26.490503+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,7,10.0.0.75,system
2026-02-11 07:20:26.579916+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-11,7,10.0.0.19,system
2026-02-11 07:20:26.599831+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.52,system
2026-02-11 07:20:26.627542+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-02-11,7,10.0.0.63,system
2026-02-11 07:20:26.759552+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-11,7,192.168.1.236,system
2026-02-11 07:20:27.061018+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,7,10.0.0.80,system
2026-02-11 07:20:27.080996+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.169,system
2026-02-11 07:20:27.304655+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.138,system
2026-02-11 07:20:27.687004+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-02-11,7,10.0.0.109,system
2026-02-11 07:20:27.725916+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-02-11,7,192.168.1.181,system
2026-02-11 07:20:27.731668+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,7,10.0.0.18,system
2026-02-11 07:20:27.780935+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.82,system
2026-02-11 07:20:27.810547+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-02-11,7,192.168.1.33,system
2026-02-11 07:20:27.840212+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-02-11,7,10.0.0.79,system
2026-02-11 07:20:27.901760+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,7,192.168.1.185,system
2026-02-11 07:20:27.910812+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-02-11,7,192.168.1.204,system
2026-02-11 07:20:27.997673+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.111,system
2026-02-11 07:20:43.071770+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,7,192.168.1.110,system
2026-02-11 07:20:43.944372+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-02-11,7,10.0.0.79,system
2026-02-11 07:20:44.124352+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.215,system
2026-02-11 07:20:44.404989+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-02-11,7,10.0.0.86,system
2026-02-11 07:20:57.312483+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.218,system
2026-02-11 07:22:28.316507+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.98,system
2026-02-11 07:22:28.447241+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.123,system
2026-02-11 07:22:28.468912+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,7,192.168.1.6,system
2026-02-11 07:22:31.124783+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.185,system
2026-02-11 07:22:31.212656+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.84,system
2026-02-11 07:22:31.443724+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,7,10.0.0.218,system
2026-02-11 07:29:32.101135+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.47,system
2026-02-11 07:30:47.330330+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,7,192.168.1.99,system
2026-02-11 07:30:56.814013+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,7,10.0.0.163,system
2026-02-11 07:31:12.110327+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,7,192.168.1.61,system
2026-02-11 07:31:12.626862+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-11,7,10.0.0.128,system
2026-02-11 07:31:13.071161+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-02-11,7,192.168.1.86,system
2026-02-11 07:31:14.275301+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.89,system
2026-02-11 07:31:36.969044+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.189,system
2026-02-11 07:32:07.376484+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.239,system
2026-02-11 07:32:07.405146+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-02-11,7,192.168.1.185,system
2026-02-11 07:35:19.534918+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.240,system
2026-02-11 07:35:25.281128+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-02-11,7,172.16.0.43,system
2026-02-11 07:35:35.378704+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-02-11,7,192.168.1.107,system
2026-03-04 07:13:11.671009+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-04,7,172.16.0.192,system
2026-03-04 07:13:12.261330+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-04,7,10.0.0.238,system
2026-03-04 07:13:12.267582+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-04,7,192.168.1.113,system
2026-03-04 07:13:12.268860+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-04,7,172.16.0.225,system
2026-03-04 07:13:12.503407+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-04,7,10.0.0.204,system
2026-03-04 07:13:12.702017+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-04,7,172.16.0.82,system
2026-03-04 07:13:13.007023+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-04,7,192.168.1.210,system
2026-03-04 07:13:13.007069+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-04,7,192.168.1.34,system
2026-03-04 07:13:13.125210+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-04,7,10.0.0.50,system
2026-03-04 07:13:13.177618+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-04,7,10.0.0.67,system
2026-03-04 07:13:13.475336+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-04,7,192.168.1.174,system
2026-03-04 07:13:13.487572+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-04,7,10.0.0.14,system
2026-03-04 07:13:14.336266+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-04,7,10.0.0.7,system
2026-03-04 07:13:14.378687+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-04,7,10.0.0.71,system
2026-03-04 07:13:14.771469+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-04,7,10.0.0.142,system
2026-03-04 07:13:16.129520+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-04,7,172.16.0.156,system
2026-03-04 07:13:16.260155+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-04,7,172.16.0.21,system
2026-03-04 07:13:16.311344+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-04,7,10.0.0.218,system
2026-03-04 07:13:16.542191+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-04,7,192.168.1.231,system
2026-03-04 07:13:16.754313+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-04,7,10.0.0.87,system
2026-03-04 07:13:16.906637+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-04,7,192.168.1.218,system
2026-03-04 07:13:16.959282+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-04,7,172.16.0.111,system
2026-03-04 07:13:17.067993+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-04,7,172.16.0.128,system
2026-03-04 07:13:17.159775+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-04,7,172.16.0.48,system
2026-03-04 07:13:17.478136+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-04,7,172.16.0.167,system
2026-03-04 07:13:27.968626+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-04,7,10.0.0.230,system
2026-03-04 07:13:29.290968+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-04,7,192.168.1.178,system
2026-03-04 07:13:30.057800+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-04,7,10.0.0.64,system
2026-03-04 07:13:30.189098+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-04,7,10.0.0.46,system
2026-03-04 07:13:30.314831+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-04,7,192.168.1.101,system
2026-03-04 07:13:30.376041+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-04,7,172.16.0.141,system
2026-03-04 07:13:31.000319+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-04,7,10.0.0.75,system
2026-03-04 07:14:24.581461+00:00,seclogs1st.evtx,4625,analyst,Failed Login,HIGH,HIGH,2026-03-04,7,192.168.1.104,system
2026-03-04 07:14:32.485559+00:00,seclogs1st.evtx,4625,analyst,Failed Login,HIGH,HIGH,2026-03-04,7,172.16.0.241,system
2026-03-04 07:14:57.699478+00:00,seclogs1st.evtx,4625,guest,Failed Login,HIGH,HIGH,2026-03-04,7,10.0.0.134,system
2026-03-04 07:15:16.316856+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-04,7,192.168.1.112,system
2026-03-04 07:15:18.608433+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-04,7,172.16.0.169,system
2026-03-04 07:15:20.453182+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-04,7,10.0.0.240,system
2026-03-04 07:15:22.566866+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-04,7,172.16.0.168,system
2026-03-04 07:15:22.636644+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-04,7,10.0.0.10,system
2026-03-04 07:15:23.192591+00:00,seclogs1st.evtx,4625,analyst,Failed Login,HIGH,HIGH,2026-03-04,7,172.16.0.123,system
2026-03-04 07:15:35.950108+00:00,seclogs1st.evtx,4625,john,Failed Login,HIGH,HIGH,2026-03-04,7,192.168.1.110,system
2026-03-04 07:15:49.148939+00:00,seclogs1st.evtx,4625,admin,Failed Login,HIGH,HIGH,2026-03-04,7,172.16.0.151,system
2026-03-04 07:15:56.068483+00:00,seclogs1st.evtx,4625,analyst,Failed Login,HIGH,HIGH,2026-03-04,7,10.0.0.164,system
2026-03-04 07:16:18.164248+00:00,seclogs1st.evtx,4625,root,Failed Login,HIGH,HIGH,2026-03-04,7,172.16.0.215,system
2026-03-11 07:31:01.020674+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.22,system
2026-03-11 07:31:01.269104+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.209,system
2026-03-11 07:31:01.270859+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.59,system
2026-03-11 07:31:01.271646+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.14,system
2026-03-11 07:31:01.362446+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.33,system
2026-03-11 07:31:01.451355+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.142,system
2026-03-11 07:31:01.619251+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.19,system
2026-03-11 07:31:01.619282+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.229,system
2026-03-11 07:31:01.717531+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.116,system
2026-03-11 07:31:01.735186+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.88,system
2026-03-11 07:31:01.855812+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.28,system
2026-03-11 07:31:02.160488+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.226,system
2026-03-11 07:31:02.169455+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.187,system
2026-03-11 07:31:02.206442+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.253,system
2026-03-11 07:31:02.351250+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.150,system
2026-03-11 07:31:02.797831+00:00,seclogs1st.evtx,4624,guest,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.27,system
2026-03-11 07:31:02.831532+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.242,system
2026-03-11 07:31:02.844568+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.184,system
2026-03-11 07:31:02.857834+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.150,system
2026-03-11 07:31:02.877323+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.134,system
2026-03-11 07:31:02.897243+00:00,seclogs1st.evtx,4624,svc_backup,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.190,system
2026-03-11 07:31:02.912563+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.78,system
2026-03-11 07:31:02.962095+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.73,system
2026-03-11 07:31:02.976643+00:00,seclogs1st.evtx,4624,root,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.241,system
2026-03-11 07:31:03.127823+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.174,system
2026-03-11 07:31:33.930260+00:00,seclogs1st.evtx,4624,john,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.243,system
2026-03-11 07:31:35.347227+00:00,seclogs1st.evtx,4625,guest,Failed Login,HIGH,HIGH,2026-03-11,7,172.16.0.173,system
2026-03-11 07:31:43.363169+00:00,seclogs1st.evtx,4625,analyst,Failed Login,HIGH,HIGH,2026-03-11,7,192.168.1.50,system
2026-03-11 07:31:43.866877+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.178,system
2026-03-11 07:31:51.797583+00:00,seclogs1st.evtx,4624,alice,Successful Login,NORMAL,INFO,2026-03-11,7,10.0.0.62,system
2026-03-11 07:31:52.086296+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-11,7,192.168.1.37,system
2026-03-11 07:31:52.384514+00:00,seclogs1st.evtx,4624,admin,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.89,system
2026-03-11 07:31:52.535637+00:00,seclogs1st.evtx,4624,analyst,Successful Login,NORMAL,INFO,2026-03-11,7,172.16.0.19,system
2026-03-11 07:32:20.475519+00:00,seclogs1st.evtx,4625,john,Failed Login,HIGH,HIGH,2026-03-11,7,192.168.1.164,system
