timestamp,log_type,event_id,user,action,source_file,risk
2026-03-11 07:31:02.962095+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:31:02.962103+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:02.965115+00:00,Security,4799,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:02.966269+00:00,Security,4799,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:02.976643+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:31:02.976650+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:03.127823+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:31:03.127836+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:04.469965+00:00,Security,5024,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:08.392670+00:00,Security,4798,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:32.432732+00:00,Security,4799,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:32.434902+00:00,Security,4799,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:33.930260+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:31:33.930294+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:34.184248+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:34.186054+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:34.186344+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:34.199654+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:34.200087+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:34.201895+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:35.196766+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:35.201843+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:35.261175+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:35.261600+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:35.347227+00:00,Security,4625,system,Failed Login,seclogs1st.evtx,HIGH
2026-03-11 07:31:43.363169+00:00,Security,4625,system,Failed Login,seclogs1st.evtx,HIGH
2026-03-11 07:31:43.866877+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:31:43.866899+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:51.797583+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:31:51.797619+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:52.086296+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:31:52.086319+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:52.384514+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:31:52.384531+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:52.535637+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:31:52.535658+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:58.560366+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:58.560619+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:58.561901+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:58.950840+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:58.958380+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:58.967112+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:31:58.967558+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:20.475519+00:00,Security,4625,system,Failed Login,seclogs1st.evtx,HIGH
2026-03-11 07:32:26.793455+00:00,Security,4625,system,Failed Login,seclogs1st.evtx,HIGH
2026-03-11 07:32:29.503767+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:29.503923+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:29.504412+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:29.901503+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:29.902525+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:29.912365+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:29.912529+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:33.239525+00:00,Security,4776,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:33.257500+00:00,Security,4648,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:33.257519+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:32:33.257526+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:33.538507+00:00,Security,4799,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:33.637869+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:33.638340+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:33.638395+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:34.345728+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:32:34.345749+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:34.699671+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:32:34.699678+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:34.709122+00:00,Security,5058,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:34.709866+00:00,Security,5061,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:34.710348+00:00,Security,5059,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:34.986547+00:00,Security,5058,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:34.986963+00:00,Security,5061,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:34.987324+00:00,Security,5059,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:36.788668+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:32:36.788677+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:45.041746+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:45.586946+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:32:45.586960+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:51.814363+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:51.814512+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:51.816353+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:52.400858+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:52.409521+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:52.415335+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:32:52.415462+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:04.042938+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:33:04.042946+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:06.633177+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:33:06.633184+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:06.766693+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:33:06.766699+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:07.821592+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:07.821678+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:07.822029+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:08.191124+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:08.191675+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:08.195778+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:08.195854+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:15.743000+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:33:15.743008+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:58.581913+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:58.582134+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:58.583998+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:59.548233+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:59.560368+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:59.580875+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:33:59.581083+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:35:49.545477+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:35:49.545547+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:35:49.546202+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:35:50.487274+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:35:50.487675+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:35:50.561255+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:35:50.561674+00:00,Security,5379,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:37:05.078072+00:00,Security,4799,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:37:07.190004+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:37:07.190014+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:37:08.500578+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:37:08.500586+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:37:08.541025+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:37:08.541033+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:38:06.411983+00:00,Security,4624,system,Successful Login,seclogs1st.evtx,NORMAL
2026-03-11 07:38:06.411991+00:00,Security,4672,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:34.935575+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:36.099215+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:37.368288+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:37.395237+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:37.546312+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:37.558525+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:37.571831+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:37.773596+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:37.817389+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:37.884865+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:37.895138+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:38.268881+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:38.751253+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:38.761620+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:38.799522+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:38.810526+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:38.822184+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:38.837091+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:38.852247+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:38.916170+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:38.934389+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:38.971741+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:39.012980+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:39.025133+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.185911+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.188114+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.189928+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.191912+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.193752+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.195240+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.197483+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.199890+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.201942+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.203863+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.205873+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.208441+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.210512+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.212795+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.215235+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.217051+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.219528+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.221283+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.223499+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.225786+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.227314+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.229687+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.231577+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.233774+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.236290+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.238733+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.240496+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.241594+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.243399+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.244774+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.246887+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.248253+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.250120+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.252302+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.254555+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.255873+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.257463+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.259512+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.261423+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.262749+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.265020+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.266409+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.267931+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.269678+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.271612+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.273195+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.274652+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.276176+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.277634+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.278816+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.280357+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.281654+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.283493+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.285337+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.286703+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.288599+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.292315+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.294397+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.295681+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.297707+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.299932+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.302557+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.304247+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.306057+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.307571+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.308872+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.310650+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.312000+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.313341+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.314573+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.315990+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.317026+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.318249+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.319334+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.320694+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.322453+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.323986+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.326727+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.328566+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.330259+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.331757+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.333845+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.335138+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.336704+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.339203+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.340868+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.342604+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.344744+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.347179+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.349052+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.350525+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.352171+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.354044+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.355848+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.358479+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.361666+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.363678+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.365711+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.367386+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.368912+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.432257+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.458752+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.460369+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.462494+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.463400+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.464338+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.469372+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.482700+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.484810+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.498158+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.499706+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.502394+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.503437+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.504440+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.508257+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.520555+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.521994+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.538717+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.541397+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.560537+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.562939+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.565569+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.568247+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.570015+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.572445+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.574171+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.575537+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.576820+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.577885+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.579067+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.579990+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.582314+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.583767+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.585155+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.586451+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.587843+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.589325+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.590359+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.591509+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.592932+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.593882+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.595396+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.596733+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.598543+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.599716+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.600876+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.622526+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.623472+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.624649+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.625656+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.626699+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.627605+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.628899+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.630093+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.630846+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.631813+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
2026-03-11 07:39:57.632441+00:00,Security,4907,system,,seclogs1st.evtx,NORMAL
